-14.037735849056604, 0.1557177615571776
-12.075471698113207, 0.12554744525547445
-9.962264150943398, 0.1051094890510949
-7.924528301886792, 0.025304136253041343
-6.037735849056602, 0.020437956204379548
-4.075471698113205, 0.019464720194647178
-2.037735849056606, 0.014598540145985328
0, 0.014598540145985328
1.8867924528301891, 0.015571776155717698
4, 0.017518248175182494
5.886792452830189, 0.016545012165450124
7.924528301886792, 0.017518248175182494
9.962264150943394, 0.020437956204379548
11.924528301886792, 0.031143552311435452
13.88679245283019, 0.16155717761557176
15.924528301886792, 0.21508515815085155
